title,product_id,url,price,rating,number_of_reviews,product_options,count_of_images,images_urls,favorited_by,store_name,description,reviews
New Custom Xbox One S Black To Magenta Fade Themed Wireless Controller,784910101,www.etsy.com/listing/784910101,543.72,4.77,,,0,,14,TechnicallyGeek,"This is a listing for a Custom Xbox One S Black to Magenta Themed Wireless/Bluetooth Controller I only use brand new brand new controllers for all of my orders, including Xbox One S controllers, these will be shipped in their original retail packaging. I also do full customization work, if you would like to discuss a project, please message me and we can begin discussing your idea.",
,886022507,www.etsy.com/listing/886022507,,,,,0,,,,,
Xbox Controller Desktop Stand -- 3D Printed -- Fits regular Xbox One Controller (not Elite),844003753,www.etsy.com/listing/844003753,87.00,5.0,,,4,"https://i.etsystatic.com/23886529/d/il/cf921c/2430238268/il_75x75.2430238268_8tw7.jpg?version=0,https://i.etsystatic.com/23886529/d/il/76e327/2477865729/il_75x75.2477865729_1s3r.jpg?version=0,https://i.etsystatic.com/23886529/d/il/5126ac/2430238742/il_75x75.2430238742_ruv2.jpg?version=0,https://i.etsystatic.com/23886529/d/il/d0946e/2430239254/il_75x75.2430239254_19y1.jpg?version=0",3,C3DesignUSA,3D Printed desktop stand fits Xbox One Controller. Does not fit the elite controller or controllers with paddles. High Quality PLA. Clean up your game space!,
"420 Custom Controllers Custom Elite 2 Controller Compatible with Xbox One, Xbox Series X, Xbox Series S.",917228759,www.etsy.com/listing/917228759,"1,359.16",5.0,,,6,"https://i.etsystatic.com/21306103/d/il/c8a37b/2724394911/il_75x75.2724394911_exto.jpg?version=0,https://i.etsystatic.com/21306103/d/il/da7625/2676710526/il_75x75.2676710526_t1n7.jpg?version=0,https://i.etsystatic.com/21306103/d/il/75900e/2724395127/il_75x75.2724395127_tj9f.jpg?version=0,https://i.etsystatic.com/21306103/d/il/f05822/2676708804/il_75x75.2676708804_fl81.jpg?version=0,https://i.etsystatic.com/21306103/d/il/2357fe/2709542474/il_75x75.2709542474_nqcu.jpg?version=0,https://i.etsystatic.com/21306103/d/il/d73557/2709542590/il_75x75.2709542590_4bi4.jpg?version=0",6,ModdedControllers,"Custom Controllers Custom Elite 2 Controller Compatible with Xbox One, Xbox Series X, Xbox Series S. Feel confident purchasing your new custom controller. We only use new Elite series 2 controllers. Package Contains: Custom Elite 2 controller, controller instructions, All original accessories. We offer the best customer service in the industry. All Elite 2 custom controllers are proudly customized in the U.S.A. Make your friends jealous with your new custom Elite 2 controller for Xbox One.",
"Soft Pink Sakura Custom Controllers Custom Elite 2 Controller Compatible with Xbox One, Xbox Series X, Xbox Series S.",917240277,www.etsy.com/listing/917240277,"1,359.16",5.0,,,7,"https://i.etsystatic.com/21306103/d/il/fffa77/2757260949/il_75x75.2757260949_8yyp.jpg?version=0,https://i.etsystatic.com/21306103/d/il/9a9a15/2709582300/il_75x75.2709582300_q7s8.jpg?version=0,https://i.etsystatic.com/21306103/d/il/39de12/2709582486/il_75x75.2709582486_rtsw.jpg?version=0,https://i.etsystatic.com/21306103/d/il/288dd5/2757261529/il_75x75.2757261529_bz27.jpg?version=0,https://i.etsystatic.com/21306103/d/il/4677bb/2709540358/il_75x75.2709540358_e7ca.jpg?version=0,https://i.etsystatic.com/21306103/d/il/1a1cdd/2757219565/il_75x75.2757219565_6f9j.jpg?version=0,https://i.etsystatic.com/21306103/d/il/15a781/2709563594/il_75x75.2709563594_mcjl.jpg?version=0",,ModdedControllers,"Custom Controllers Custom Elite 2 Controller Compatible with Xbox One, Xbox Series X, Xbox Series S. Feel confident purchasing your new custom controller. We only use new Elite series 2 controllers. Package Contains: Custom Elite 2 controller, controller instructions, All original accessories. We offer the best customer service in the industry. All Elite 2 custom controllers are proudly customized in the U.S.A. Make your friends jealous with your new custom Elite 2 controller for Xbox One.",
Xbox One Series X/S Controller/Accessories Wall Mount,917492925,www.etsy.com/listing/917492925,20.39,5.0,,,10,"https://i.etsystatic.com/25645464/d/il/418115/2758147503/il_75x75.2758147503_ci99.jpg?version=0,https://i.etsystatic.com/25645464/d/il/dde98a/2710467976/il_75x75.2710467976_rso4.jpg?version=0,https://i.etsystatic.com/25645464/d/il/b995ee/2710467994/il_75x75.2710467994_r928.jpg?version=0,https://i.etsystatic.com/25645464/d/il/e36afb/2758147677/il_75x75.2758147677_ptf8.jpg?version=0,https://i.etsystatic.com/25645464/d/il/d692e0/2710468146/il_75x75.2710468146_ke4i.jpg?version=0,https://i.etsystatic.com/25645464/d/il/16e480/2758147683/il_75x75.2758147683_l53r.jpg?version=0,https://i.etsystatic.com/25645464/d/il/f51c6a/2710468318/il_75x75.2710468318_pm1a.jpg?version=0,https://i.etsystatic.com/25645464/d/il/6798a4/2758147837/il_75x75.2758147837_jtlp.jpg?version=0,https://i.etsystatic.com/25645464/d/il/fcbdd1/2710468324/il_75x75.2710468324_6ir7.jpg?version=0,https://i.etsystatic.com/25645464/d/il/a1f8d5/2758147997/il_75x75.2758147997_ah2r.jpg?version=0",10,CuttersByCookie,This easy to mount wall mount helps to protect your accessories from damage by pets and small children. Also helps to keep your gaming area cleans and organized. Package will contain: 1 - Wall Mount 2 - .5 lbs Command Strips Works will ALL Xbox Controllers. Thank you! - CC,
"Primary Color Mini XBOX Controller Charm ( necklace, keychain, zipper pull, for her, for him, gamer, accessory )",565077389,www.etsy.com/listing/565077389,27.19,5.0,23,"Select a style: Necklace (BRL 54.38), Keychain (BRL 43.50), Dust Plug (BRL 38.06), Charm Strap (BRL 32.63), Cabochon (BRL 27.19)|Select an option: Red [Sold out], Orange [Sold out], Yellow, Green, Blue [Sold out], Purple [Sold out], White, Black, Grey, Blue w/ white button [Sold out], TP Blue w/wht button, TP Blue w/blk button, TP Purple w/glitt [Sold out]",5,"https://i.etsystatic.com/6782035/c/2529/2008/159/212/il/e4d02e/1372178509/il_75x75.1372178509_sxc6.jpg,https://i.etsystatic.com/6782035/d/il/bd475c/1372178371/il_75x75.1372178371_dhxy.jpg?version=0,https://i.etsystatic.com/6782035/d/il/e6c260/1324903090/il_75x75.1324903090_djfo.jpg?version=0,https://i.etsystatic.com/6782035/d/il/6d7b26/1324903192/il_75x75.1324903192_gvr8.jpg?version=0,https://i.etsystatic.com/6782035/d/il/8debbb/1372178759/il_75x75.1372178759_h7t0.jpg?version=0",142,AdorkableYou,"If you're looking for a specific color please don't hesitate to message me. I can make them in nearly any color! But please do check the other listings as I have another one for pastels and then another for limited edition colors. Controller Measurements: 1 & 1/2 wide, 1 inch tall Chain Length(if necklace option is selected): 22in simple ball chain •Cabochons are NOT available in the TRANSPARENT COLORS! Please keep that in mind if you're looking for cabs. • Nothing is invincible in the world of handmade goods and everything should be handled with care, if you are rough with them they might break! So always be gentle. • Colors may appear slightly different in person as the color settings are different for each screen you look at. • This is NOT a stock photo! The one you will receive will be the exact one you pick. Handmade -with love- by Megan. !!What is a cabochon!! Cabochons are JUST the piece itself, there are no hoops sticking out of it anywhere so it cannot be attached to hang off of anything. Cabochons have many uses i.e boutonniere, magnets, decorating electronic device cases just to name a few. None of which we offer here, the buyer would be making the cabochon into whatever they wished. However, you can purchase a cabochon and have an eye screw inserted with a jump ring so you can attach it to whatever you have at your home. Just leave a note to seller during checkout to let me know. ^_^",
New Neon Yellow Custom Xbox One S Controller,874109846,www.etsy.com/listing/874109846,543.72,4.77,,,0,,3,TechnicallyGeek,"This is a listing for a Neon Yellow Custom Xbox One S Controller I only use brand new controllers for all of my orders, including Xbox One S controllers, these will be shipped in their original retail packaging. Only order from someone who knows what they're doing! We've done hundreds of these controllers over the past few years! We know what we're doing! I also do full customization work, if you would like to discuss a project, please message me and we can begin discussing your idea.",
2 x Hexacomb Grips Thumb Stick Cover Caps For Xbox One / S / X / Elite Controller,916061347,www.etsy.com/listing/916061347,21.95,4.85,,"Select a color: Blue, Pink",4,"https://i.etsystatic.com/24995758/d/il/deef09/2705367834/il_75x75.2705367834_9vax.jpg?version=0,https://i.etsystatic.com/24995758/d/il/522702/2803251635/il_75x75.2803251635_fe33.jpg?version=0,https://i.etsystatic.com/24995758/d/il/0b1e3d/2705371328/il_75x75.2705371328_18wn.jpg?version=0,https://i.etsystatic.com/24995758/d/il/52e77a/2753048529/il_75x75.2753048529_qhd3.jpg?version=0",4,FatalGrips,"Bored of looking at those generic, plain, old analog sticks on your Xbox One controller? Want to add a bit of personality and color? Well, Fatal Grips has just the product for you. Check out the all-new Hexacomb Grips. They flaunt a unique new design with either pink or blue accents, perfect for personalizing your Xbox controller. But there is more, a lot more as these grips aren’t just for aesthetics. These grips are made from high-quality silicone which ensures that they are highly durable and long-lasting. Equip these grips onto your controller and forget about having to change them every few months. Still not convinced, well, we have more. Check out all these features you get from using these all-new Hexacomb Grips: Soft feel designed for increased comfort High-quality silicone thumb stick grip cap cover for XBOX One controllers. Improved control and superior handling Improved gaming performance perfect for all-night gaming sessions Adds color accents and personality to your controllers.  So, what are you waiting for? Grab your pair of these all-new Hexacomb grips today and entire the world of comfort and style. It is time for you to level up. Works great in games like: Call of Duty: Modern Warfare Forza Horizon Fortnite Gears of War PUBG Halo  Supplied as a SET; 1 for left analog stick and 1 for the right analog stick. As used by some of the biggest gamers/YouTubers and gaming organizations around the world!",
New Biohazard Custom Xbox One S Controller,888015003,www.etsy.com/listing/888015003,543.72,4.77,,,0,,2,TechnicallyGeek,"This is a listing for a Biohazard Custom Xbox One S Controller I only use brand new controllers for all of my orders, including Xbox One S controllers, these will be shipped in their original retail packaging. Only order from someone who knows what they're doing! We've done hundreds of these controllers over the past few years! We know what we're doing! I also do full customization work, if you would like to discuss a project, please message me and we can begin discussing your idea.",
,872093170,www.etsy.com/listing/872093170,,,,,0,,,,,
New Nebula Custom Xbox One S Controller,874126660,www.etsy.com/listing/874126660,543.72,4.77,,,0,,5,TechnicallyGeek,"This is a listing for a Nebula Custom Xbox One S Controller I only use brand new controllers for all of my orders, including Xbox One S controllers, these will be shipped in their original retail packaging. Only order from someone who knows what they're doing! We've done hundreds of these controllers over the past few years! We know what we're doing! I also do full customization work, if you would like to discuss a project, please message me and we can begin discussing your idea.",
New Blue Fire Custom Xbox One S Controller,888016991,www.etsy.com/listing/888016991,543.72,4.77,,,0,,8,TechnicallyGeek,"This is a listing for a Blue Fire Custom Xbox One S Controller I only use brand new controllers for all of my orders, including Xbox One S controllers, these will be shipped in their original retail packaging. Only order from someone who knows what they're doing! We've done hundreds of these controllers over the past few years! We know what we're doing! I also do full customization work, if you would like to discuss a project, please message me and we can begin discussing your idea.",
New Purple Storm Custom Xbox One S Controller,888025461,www.etsy.com/listing/888025461,543.72,4.77,,,0,,4,TechnicallyGeek,"This is a listing for a Purple Storm Custom Xbox One S Controller I only use brand new controllers for all of my orders, including Xbox One S controllers, these will be shipped in their original retail packaging. Only order from someone who knows what they're doing! We've done hundreds of these controllers over the past few years! We know what we're doing! I also do full customization work, if you would like to discuss a project, please message me and we can begin discussing your idea.",
New Custom Xbox One S Red Circuit Board Themed Wireless Controller,771032194,www.etsy.com/listing/771032194,543.72,4.77,,,0,,6,TechnicallyGeek,"This is a listing for a Custom Xbox One S Red Circuit Board themed Wireless/Bluetooth Controller I only use brand new brand new controllers for all of my orders, including Xbox One S controllers, these will be shipped in their original retail packaging. I also do full customization work, if you would like to discuss a project, please message me and we can begin discussing your idea.",
"Soft Red Custom Controllers Custom Elite 2 Controller Compatible with Xbox One, Xbox Series X, Xbox Series S.",903310940,www.etsy.com/listing/903310940,"1,359.16",5.0,,,7,"https://i.etsystatic.com/21306103/d/il/dbe4f9/2757242069/il_75x75.2757242069_92i8.jpg?version=0,https://i.etsystatic.com/21306103/d/il/bbfbf0/2757242399/il_75x75.2757242399_qkhh.jpg?version=0,https://i.etsystatic.com/21306103/d/il/9a5735/2757242499/il_75x75.2757242499_ox15.jpg?version=0,https://i.etsystatic.com/21306103/d/il/cd8e0b/2709563380/il_75x75.2709563380_mvlf.jpg?version=0,https://i.etsystatic.com/21306103/d/il/15a781/2709563594/il_75x75.2709563594_mcjl.jpg?version=0,https://i.etsystatic.com/21306103/d/il/1a1cdd/2757219565/il_75x75.2757219565_6f9j.jpg?version=0,https://i.etsystatic.com/21306103/d/il/4677bb/2709540358/il_75x75.2709540358_e7ca.jpg?version=0",2,ModdedControllers,"Custom Controllers Custom Elite 2 Controller Compatible with Xbox One, Xbox Series X, Xbox Series S. Feel confident purchasing your new custom controller. We only use new Elite series 2 controllers. Package Contains: Custom Elite 2 controller, controller instructions, All original accessories. We offer the best customer service in the industry. All Elite 2 custom controllers are proudly customized in the U.S.A. Make your friends jealous with your new custom Elite 2 controller for Xbox One.",
"Black Custom Controllers Custom Elite 2 Controller Compatible with Xbox One, Xbox Series X, Xbox Series S.",917228329,www.etsy.com/listing/917228329,"1,467.92",5.0,,,6,"https://i.etsystatic.com/21306103/d/il/2cedc6/2676636572/il_75x75.2676636572_6tp2.jpg?version=0,https://i.etsystatic.com/21306103/d/il/1a8921/2676636160/il_75x75.2676636160_oaom.jpg?version=0,https://i.etsystatic.com/21306103/d/il/8ea6b6/2676636034/il_75x75.2676636034_14k0.jpg?version=0,https://i.etsystatic.com/21306103/d/il/282535/2676636356/il_75x75.2676636356_5kbe.jpg?version=0,https://i.etsystatic.com/21306103/d/il/c72d0c/2757222019/il_75x75.2757222019_g9xq.jpg?version=0,https://i.etsystatic.com/21306103/d/il/f43334/2757222161/il_75x75.2757222161_ge34.jpg?version=0",,ModdedControllers,"Custom Controllers Custom Elite 2 Controller Compatible with Xbox One, Xbox Series X, Xbox Series S. Feel confident purchasing your new custom controller. We only use new Elite series 2 controllers. Package Contains: Custom Elite 2 controller, controller instructions, All original accessories. We offer the best customer service in the industry. All Elite 2 custom controllers are proudly customized in the U.S.A. Make your friends jealous with your new custom Elite 2 controller for Xbox One.",
"Max's XBox One Elite Wireless Controller Wall Mount ""Proto X""",603512502,www.etsy.com/listing/603512502,48.89,5.0,5,"Select a color: 4-Pack (Any Color) (BRL 163.08), Green (BRL 48.89), Black (BRL 48.89), Blue (BRL 48.89), Brown (BRL 48.89), Clear (BRL 48.89), Gray (BRL 48.89), Orange (BRL 48.89), Pink (BRL 48.89), Purple (BRL 48.89), Red (BRL 48.89), Silver (BRL 48.89), White (BRL 48.89), Yellow (BRL 48.89), Wood PLA (BRL 59.76)",9,"https://i.etsystatic.com/17804995/d/il/63f0c7/1563201903/il_75x75.1563201903_qbuv.jpg?version=0,https://i.etsystatic.com/17804995/d/il/350493/1515738046/il_75x75.1515738046_run8.jpg?version=0,https://i.etsystatic.com/17804995/d/il/64d410/1515737516/il_75x75.1515737516_izp1.jpg?version=0,https://i.etsystatic.com/17804995/d/il/03ef7b/1563201483/il_75x75.1563201483_1yys.jpg?version=0,https://i.etsystatic.com/17804995/d/il/b4978a/1563207427/il_75x75.1563207427_3xq4.jpg?version=0,https://i.etsystatic.com/17804995/d/il/a42d8d/1763616559/il_75x75.1763616559_ld31.jpg?version=0,https://i.etsystatic.com/17804995/d/il/df24f2/1763616855/il_75x75.1763616855_bznd.jpg?version=0,https://i.etsystatic.com/17804995/d/il/4c1f7d/2782716913/il_75x75.2782716913_8hvm.jpg?version=0,https://i.etsystatic.com/17804995/d/il/e4355e/2782717095/il_75x75.2782717095_r7f0.jpg?version=0",51,Max3DPrintedStuff,"** Please note, this is ONLY the wall mount, the $180 Elite Wireless controller is NOT included ** Hello! After seeing so many people steal my design and sell it without permission, I decided to sell it myself! I couldn't find a mount that I liked for my XBox One controllers, so I decided to design my own. It works perfectly! And will fit the Elite Controller (With the attached paddles!) as well! This is 3D printed in PLA which is non-toxic. And I can print it in pretty much whichever color you want! I have about 20 colors of material to print with. If yours is not listed, just ask! This is printed on an Original PRUSA MK2s printer, using high quality PLA. The headphone mount seen on the last picture can be purchased separately here : ",
Xbox One Controller Skin,217311560,www.etsy.com/listing/217311560,35.35,4.95,4,,0,,63,SlingshotCreative,"Xbox One Controller Skin Printed on Premium Oracal Vinyl with a Thermal Printer. Thermal Prints are waterproof and very durable. Removal will not leave any residue behind. Vinyl is very forgiving when applying, just make sure to go slow. If you have any questions feel free to contact me. If you have an idea for your controller let us know we LOVE to do custom jobs. Take a look at some of the other awesome Xbox One Skins that we have to offer: ",
New Orange Custom Xbox One S Controller,874082848,www.etsy.com/listing/874082848,543.72,4.77,,,0,,,TechnicallyGeek,"This is a listing for an Orange Custom Xbox One S Controller I only use brand new controllers for all of my orders, including Xbox One S controllers, these will be shipped in their original retail packaging. Only order from someone who knows what they're doing! We've done hundreds of these controllers over the past few years! We know what we're doing! I also do full customization work, if you would like to discuss a project, please message me and we can begin discussing your idea.",
New Custom Xbox One S Neon Green Colored Wireless Controller,784910569,www.etsy.com/listing/784910569,543.72,4.77,,,0,,12,TechnicallyGeek,"This is a listing for a Custom Xbox One S Neon Green Colored Wireless/Bluetooth Controller I only use brand new brand new controllers for all of my orders, including Xbox One S controllers, these will be shipped in their original retail packaging. I also do full customization work, if you would like to discuss a project, please message me and we can begin discussing your idea.",
"Starry Sky Custom Controllers Custom Elite 2 Controller Compatible with Xbox One, Xbox Series X, Xbox Series S.",903327712,www.etsy.com/listing/903327712,"1,359.16",5.0,,,7,"https://i.etsystatic.com/21306103/d/il/098734/2757308275/il_75x75.2757308275_f2or.jpg?version=0,https://i.etsystatic.com/21306103/d/il/bf4330/2757308515/il_75x75.2757308515_1ef0.jpg?version=0,https://i.etsystatic.com/21306103/d/il/7aa11f/2709629654/il_75x75.2709629654_sztu.jpg?version=0,https://i.etsystatic.com/21306103/d/il/19aa7e/2757309005/il_75x75.2757309005_i3pa.jpg?version=0,https://i.etsystatic.com/21306103/d/il/90b35c/2709565336/il_75x75.2709565336_srxy.jpg?version=0,https://i.etsystatic.com/21306103/d/il/4677bb/2709540358/il_75x75.2709540358_e7ca.jpg?version=0,https://i.etsystatic.com/21306103/d/il/1a1cdd/2757219565/il_75x75.2757219565_6f9j.jpg?version=0",2,ModdedControllers,"Custom Controllers Custom Elite 2 Controller Compatible with Xbox One, Xbox Series X, Xbox Series S. Feel confident purchasing your new custom controller. We only use new Elite series 2 controllers. Package Contains: Custom Elite 2 controller, controller instructions, All original accessories. We offer the best customer service in the industry. All Elite 2 custom controllers are proudly customized in the U.S.A. Make your friends jealous with your new custom Elite 2 controller for Xbox One.",
New Scarlet Red Shadow Fade Custom Xbox One S Controller,888029491,www.etsy.com/listing/888029491,543.72,4.77,,,0,,4,TechnicallyGeek,"This is a listing for a Scarlet Red Shadow Fade Custom Xbox One S Controller I only use brand new controllers for all of my orders, including Xbox One S controllers, these will be shipped in their original retail packaging. Only order from someone who knows what they're doing! We've done hundreds of these controllers over the past few years! We know what we're doing! I also do full customization work, if you would like to discuss a project, please message me and we can begin discussing your idea.",
HALO Inspired Handcrafted Controller for XBox One,765713685,www.etsy.com/listing/765713685,973.36,4.96,,,3,"https://i.etsystatic.com/20390572/d/il/ec4ca4/2390429545/il_75x75.2390429545_14gf.jpg?version=0,https://i.etsystatic.com/20390572/d/il/923c8a/2390429541/il_75x75.2390429541_tf80.jpg?version=0,https://i.etsystatic.com/20390572/d/il/4968b1/2390429551/il_75x75.2390429551_mnkh.jpg?version=0",35,ModelerVStudios,"Handcrafted Xbox One HALO Inspired controller by ModelerV Studios Master Chief calls! Enhance your HALO expetience with this unique, handpainted controller. I created this version as an alternate to my other Halo design. This design features blue ABXY buttons and white joysticks! Please note- the example pictured has optional rubber grips and are not included. If you'd like these grips, message me! This is a Handcrafted Xbox One controller These controllers are all designed, painted and created by me, and each is a unique artistic creation. But as this is an individually created shell, there may be some variation in color, position and texture. ***THIS IS NOT A SKIN!!*** These are fully painted shells, and each is a unique design created through an artistic collaboration between you and I. I can add a name or gamer tag for no charge. All full controllers used will be brand new, Microsoft Xbox One controllers, nothing off-brand or used! If you want a different brand or type of controller, please contact me. All controllers are finished with modelling lacquers and acrylics, and custom printed and designed decals. All controllers are finished with glossy clear lacquers for a hard protective finish. The controllers are all tested after painting to be sure they are working. ***Be aware that the process of opening the controller shells and painting them voids Microsoft's warranty*** I include free shipping to US addresses.",
New Green Chameleon Custom Xbox One S Controller,874126270,www.etsy.com/listing/874126270,543.72,4.77,,,0,,14,TechnicallyGeek,"This is a listing for a Green Chameleon Custom Xbox One S Controller I only use brand new controllers for all of my orders, including Xbox One S controllers, these will be shipped in their original retail packaging. Only order from someone who knows what they're doing! We've done hundreds of these controllers over the past few years! We know what we're doing! I also do full customization work, if you would like to discuss a project, please message me and we can begin discussing your idea.",
New Mint Green Custom Xbox One S Controller,874120934,www.etsy.com/listing/874120934,543.72,4.77,,,0,,8,TechnicallyGeek,"This is a listing for a Mint Green Custom Xbox One S Controller I only use brand new controllers for all of my orders, including Xbox One S controllers, these will be shipped in their original retail packaging. Only order from someone who knows what they're doing! We've done hundreds of these controllers over the past few years! We know what we're doing! I also do full customization work, if you would like to discuss a project, please message me and we can begin discussing your idea.",
"Microsoft Elite Series 2 Bluetooth Modded Controller American Flag with 7 Watts Rapid Fire mod & Red, White and Blue LED's",881266951,www.etsy.com/listing/881266951,"2,175.04",4.84,,,10,"https://i.etsystatic.com/10979081/d/il/c336d8/2615643767/il_75x75.2615643767_k9ba.jpg?version=1,https://i.etsystatic.com/10979081/d/il/17834e/2567986032/il_75x75.2567986032_85s9.jpg?version=1,https://i.etsystatic.com/10979081/d/il/88a925/2615643407/il_75x75.2615643407_n6dc.jpg?version=1,https://i.etsystatic.com/10979081/d/il/679fff/2615642463/il_75x75.2615642463_odca.jpg?version=1,https://i.etsystatic.com/10979081/d/il/e71b55/2567986724/il_75x75.2567986724_32e7.jpg?version=1,https://i.etsystatic.com/10979081/d/il/147097/2567986988/il_75x75.2567986988_gf7x.jpg?version=1,https://i.etsystatic.com/10979081/d/il/defe03/2615643183/il_75x75.2615643183_7fsm.jpg?version=1,https://i.etsystatic.com/10979081/d/il/c09d6a/2512877524/il_75x75.2512877524_d5vs.jpg?version=1,https://i.etsystatic.com/10979081/d/il/12ed6b/2512878246/il_75x75.2512878246_4aue.jpg?version=1,https://i.etsystatic.com/10979081/d/il/b1d21b/2560544887/il_75x75.2560544887_fuv9.jpg?version=1",5,Paracordinnovations,"Up for sale is the Microsoft Elite Series 2 Bluetooth Modded Controller American Flag with 7 Watts Rapid Fire mod & Red, White and Blue LED's. 7 Watts is the only company that has developed a working rapid fire mod for the Elite Series 2 controller! Controller is brand-new and I have custom modded it with the 7 Watts Rapid Fire mod. Mod is un-detectable in online play, due to advanced chip programming. I am the only seller authorized to sell this controller on the Etsy platform as I work remotely with 7 Watts. Soft Touch American Flag face plate installed. Along with the mod chip, I have installed Red, White and Blue LED's for the mode lights and a Red LED for the Xbox light, in place of the factory white colors. Original Factory Box will not be included due to the inflated cost of shipping. All controllers ship USPS Priority insured 2-3 day mail. Thank you for stopping by!!! Microsoft Elite Series 2 Specifications -Play like a pro with the all new Xbox elite wireless controller series 2 -Tailor the controller with new interchangeable thumb stick and paddle shapes -Experience limitless customization and exclusive configuration options with the Xbox Accessories app -Stay in the game for longer with up to 40 hours of rechargeable battery life. Use Xbox Wireless, Bluetooth, or the included USB C cable to play across your Xbox One and Windows 10 devices -Compatible with Xbox One, Xbox One S, Xbox One X, Windows 10, and confirmed all Xbox One controllers will be compatible with the new Xbox Series X console (Scheduled release November 2020). ***QUANTITIES EXTREMELY LIMITED, GUARANTEED TO SELL OUT BEFORE CHRISTMAS ON ALL SELLING PLATFORMS....PERFECT PAIRING FOR THE NOVEMBER RELEASE OF THE XBOX SERIES X CONSOLE...GET YOURS NOW!!*** 7 Watts Rapid Fire Mod -THE BEST AND ONLY MOD CUSTOMIZED for the Elite Series 2 controllers. Pre-set rapidfire speeds for all shooter games: Call of Duty Modern Warfare, GTA, COD Black Ops, PUBG, Titanfall, Destiny, Apex, Gears, Halo, Fortnite, Overwatch, Tom Clancy Games, & Star Wars Battlefront Etc. -THE BEST SIMPLE AND EASY TO USE mod remote you can find. NO PROGRAMMING all mods are set up with instructions in box and on YouTube. Includes Auto Aim, Drop Shot, Burst, Quick Scope modes and more! All accessories included: controller genuine from Microsoft with bluetooth & scuffed rubberized grip & 40 hour rechargeable battery power pack, charger stand, USB charging cable, e sport zipper case, paddles, thumb-sticks, everything. -THE BEST UNDETECTABLE ONLINE mod works around all patches for all games for worry-free online game-play. Your ultimate setup for playing FPS on console & TV or your PC gaming computer instead of mouse and keyboard. Compatible with mic headphones or headsets without special adapter! -THE BEST MOD TEAM HAS YOUR BACK because we mod, test, and give the best customer support (check the reviews) from our mid-west headquarters. Also offered is repair services (all Xbox One controllers) from my other business at xboxmodzone. -THE BEST PREMIUM SETUP you can get! Buy now because these limited custom units are selling fast! Be sure to search YouTube for 7 Watts for videos on instructions, troubleshooting and gaming tips, directly from the creator and owner of 7 Watts.",
"Soft Purple Custom Controllers Custom Elite 2 Controller Compatible with Xbox One, Xbox Series X, Xbox Series S.",903311554,www.etsy.com/listing/903311554,"1,359.16",5.0,,,7,"https://i.etsystatic.com/21306103/d/il/e9f349/2709573224/il_75x75.2709573224_7rb9.jpg?version=0,https://i.etsystatic.com/21306103/d/il/787bd8/2709573398/il_75x75.2709573398_qh7u.jpg?version=0,https://i.etsystatic.com/21306103/d/il/3930ab/2757252809/il_75x75.2757252809_tqpg.jpg?version=0,https://i.etsystatic.com/21306103/d/il/607207/2709573918/il_75x75.2709573918_o73q.jpg?version=0,https://i.etsystatic.com/21306103/d/il/f04219/2757253239/il_75x75.2757253239_6cx5.jpg?version=0,https://i.etsystatic.com/21306103/d/il/1a1cdd/2757219565/il_75x75.2757219565_6f9j.jpg?version=0,https://i.etsystatic.com/21306103/d/il/4677bb/2709540358/il_75x75.2709540358_e7ca.jpg?version=0",,ModdedControllers,"Custom Controllers Custom Elite 2 Controller Compatible with Xbox One, Xbox Series X, Xbox Series S. Feel confident purchasing your new custom controller. We only use new Elite series 2 controllers. Package Contains: Custom Elite 2 controller, controller instructions, All original accessories. We offer the best customer service in the industry. All Elite 2 custom controllers are proudly customized in the U.S.A. Make your friends jealous with your new custom Elite 2 controller for Xbox One.",
It-Pennywise Inspired Handcrafted Controller for XBox!,736438375,www.etsy.com/listing/736438375,973.36,4.96,,"Select a style: Full Controller (BRL 973.36), Series X controller (BRL 1,027.73)",5,"https://i.etsystatic.com/20390572/d/il/7f30b7/2200804409/il_75x75.2200804409_it3c.jpg?version=0,https://i.etsystatic.com/20390572/d/il/102847/2153242358/il_75x75.2153242358_t5b4.jpg?version=0,https://i.etsystatic.com/20390572/d/il/3491c4/2153242366/il_75x75.2153242366_ghpg.jpg?version=0,https://i.etsystatic.com/20390572/d/il/549d8e/2153242384/il_75x75.2153242384_h9le.jpg?version=0,https://i.etsystatic.com/20390572/d/il/fdf1f7/2200804419/il_75x75.2200804419_b4ll.jpg?version=0",25,ModelerVStudios,"Handcrafted Xbox One ""Pennywise the Clown"" from It controller by ModelerV Studios. Pennywise the Dancing Clown lives on in this custom created controller. This design features red ABXY buttons and joysticks. Don't worry...the dripping blood is just paint!! Really..... New! SERIES X Controllers are now available! These controllers will include the color ABXY buttons and joysticks, typically in red! This is a Handcrafted Xbox controller These controllers are all designed, painted and created by me, and each is a unique artistic creation. But as this is an individually created shell, there may be some variation in color, position and texture. ***THIS IS NOT A SKIN!!*** These are fully painted shells, and each is a unique design created through an artistic collaboration between you and I. All full controllers used will be brand new, Microsoft Xbox controllers, nothing off-brand or used! If you want a different brand or type of controller, please contact me. All controllers are finished with modelling lacquers and acrylics, and custom printed and designed decals. All controllers are finished with glossy clear lacquers for a hard protective finish. The controllers are all tested after painting to be sure they are working. ***Be aware that the process of opening the controller shells and painting them voids Microsoft's warranty*** I include free shipping to US addresses.",
